,vid_id,ad_view
2496,VID_5433,3395
2497,VID_12037,2900
2498,VID_19320,0
2499,VID_437,621
2500,VID_17153,3708
2501,VID_2276,66
2502,VID_8949,3350
2503,VID_16265,2164
2504,VID_4154,0
2505,VID_10593,2732
2506,VID_10169,2545
2507,VID_7906,3112
2508,VID_6160,0
2509,VID_13735,4409
2510,VID_20644,0
2511,VID_22389,4300
2512,VID_18986,5300
2513,VID_20038,4689
2514,VID_8929,2320
2515,VID_20100,7143
2516,VID_22080,0
2517,VID_2332,3738
2518,VID_20975,303
2519,VID_10824,2662
2520,VID_15323,3909
2521,VID_20227,2278
2522,VID_9309,3208
2523,VID_23675,0
2524,VID_7155,3186
2525,VID_2486,0
2526,VID_16861,0
2527,VID_8262,2371
2528,VID_23488,305
2529,VID_7263,0
2530,VID_20886,9277
2531,VID_9753,691
2532,VID_8774,0
2533,VID_17309,1004
2534,VID_5337,0
2535,VID_3417,0
2536,VID_8173,638
2537,VID_22302,6149
2538,VID_19169,0
2539,VID_1565,0
2540,VID_6686,0
2541,VID_15440,4005
2542,VID_1331,6060
2543,VID_19093,985
2544,VID_10763,0
2545,VID_9601,0
2546,VID_15982,1852
2547,VID_3000,5088
2548,VID_1963,1246
2549,VID_9075,1051
2550,VID_16285,0
2551,VID_19832,42
2552,VID_21280,3024
2553,VID_2264,0
2554,VID_14929,0
2555,VID_15811,4792
2556,VID_22700,5348
2557,VID_20594,1444
2558,VID_15193,2549
2559,VID_7700,4867
2560,VID_2820,0
2561,VID_812,2261
2562,VID_11751,2402
2563,VID_22881,3763
2564,VID_958,3384
2565,VID_17729,0
2566,VID_11596,3868
2567,VID_19325,0
2568,VID_2190,1636
2569,VID_13073,0
2570,VID_6840,0
2571,VID_12225,2996
2572,VID_5837,3444
2573,VID_18859,0
2574,VID_3769,2283
2575,VID_2115,1616
2576,VID_3746,0
2577,VID_4813,2074
2578,VID_17143,5548
2579,VID_8066,0
2580,VID_17772,0
2581,VID_10821,2911
2582,VID_10238,2508
2583,VID_5016,2219
2584,VID_19825,0
2585,VID_23632,0
2586,VID_22367,39310
2587,VID_19159,1667
2588,VID_5258,3153
2589,VID_2447,0
2590,VID_2285,0
2591,VID_9562,2369
2592,VID_8430,3186
2593,VID_20007,990
2594,VID_12308,10564
2595,VID_4198,434
2596,VID_17417,0
2597,VID_16302,4542
2598,VID_14813,2392
2599,VID_17865,0
2600,VID_16200,3551
2601,VID_2072,0
2602,VID_9596,2129
2603,VID_6098,1610
2604,VID_17429,3835
2605,VID_21895,4386
2606,VID_9835,2326
2607,VID_10989,5680
2608,VID_2035,4858
2609,VID_12355,2756
2610,VID_12657,3729
2611,VID_19220,992
2612,VID_19275,5463
2613,VID_19369,4619
2614,VID_18225,1402
2615,VID_9897,983
2616,VID_10933,10036
2617,VID_12062,2837
2618,VID_3268,0
2619,VID_2127,2623
2620,VID_1366,103
2621,VID_798,4514
2622,VID_11037,9256
2623,VID_8945,0
2624,VID_17210,4009
2625,VID_6112,0
2626,VID_22798,3487
2627,VID_19582,0
2628,VID_1276,4808
2629,VID_19072,2863
2630,VID_4995,2229
2631,VID_14521,2459
2632,VID_6580,2472
2633,VID_7648,1360
2634,VID_13218,2686
2635,VID_12709,36446
2636,VID_4152,2940
2637,VID_5017,4214
2638,VID_12246,3523
2639,VID_3971,0
2640,VID_388,3184
2641,VID_303,3778
2642,VID_18386,746
2643,VID_8321,0
2644,VID_761,4632
2645,VID_6250,1390
2646,VID_3051,1162
2647,VID_8930,3402
2648,VID_23327,568
2649,VID_10395,3679
2650,VID_6038,620
2651,VID_15890,5202
2652,VID_13023,2
2653,VID_15120,18979
2654,VID_11617,3662
2655,VID_18165,1195
2656,VID_5280,0
2657,VID_5648,0
2658,VID_10782,1151
2659,VID_21087,3905
2660,VID_21352,9704
2661,VID_9585,1300
2662,VID_6821,0
2663,VID_15087,247
2664,VID_19654,1771
2665,VID_10413,1047
2666,VID_22027,0
2667,VID_5081,2875
2668,VID_6452,0
2669,VID_16047,3053
2670,VID_14887,1514
2671,VID_12293,28712
2672,VID_10093,3235
2673,VID_12852,661
2674,VID_2498,420
2675,VID_7027,2795
2676,VID_2493,1370
2677,VID_21706,5018
2678,VID_14603,2714
2679,VID_5878,3015
2680,VID_965,55
2681,VID_9432,2590
2682,VID_9060,2570
2683,VID_6273,5531
2684,VID_20500,0
2685,VID_18347,2963
2686,VID_12503,0
2687,VID_19854,170
2688,VID_3007,2144
2689,VID_10533,1881
2690,VID_7212,3718
2691,VID_6928,2626
2692,VID_10737,801
2693,VID_11747,2376
2694,VID_7988,3999
2695,VID_8302,1747
2696,VID_13951,3881
2697,VID_6027,2068
2698,VID_15919,3141
2699,VID_14027,1991
2700,VID_3261,0
2701,VID_4875,97
2702,VID_13573,3179
2703,VID_22534,2335
2704,VID_11699,1927
2705,VID_9756,1895
2706,VID_18923,0
2707,VID_14146,1876
2708,VID_7005,1857
2709,VID_17570,1877
2710,VID_10623,1022
2711,VID_20406,1259
2712,VID_9855,2597
2713,VID_4293,1050
2714,VID_16121,4440
2715,VID_6836,0
2716,VID_21469,0
2717,VID_4587,0
2718,VID_15753,0
2719,VID_19328,4145
2720,VID_6206,2050
2721,VID_14693,2565
2722,VID_2621,0
2723,VID_6674,0
2724,VID_6064,1196
2725,VID_1561,4228
2726,VID_20424,724
2727,VID_1743,3332
2728,VID_634,1802
2729,VID_3729,4474
2730,VID_14834,0
2731,VID_1112,6382
2732,VID_12556,2819
2733,VID_17801,2449
2734,VID_15945,3532
2735,VID_22283,10579
2736,VID_20449,6219
2737,VID_19298,6253
2738,VID_13682,3613
2739,VID_22045,0
2740,VID_22228,4563
2741,VID_10447,0
2742,VID_10550,3185
2743,VID_16309,2848
2744,VID_14611,3704
2745,VID_10091,2851
2746,VID_4195,0
2747,VID_21884,7069
2748,VID_2200,112
2749,VID_14959,2769
2750,VID_22060,0
2751,VID_3760,0
2752,VID_5295,3439
2753,VID_15783,4337
2754,VID_17910,2766
2755,VID_17958,1011
2756,VID_18047,2057
2757,VID_20926,5525
2758,VID_3731,0
2759,VID_994,3249
2760,VID_13333,2364
2761,VID_8368,744
2762,VID_5073,4168
2763,VID_20503,4235
2764,VID_10522,2359
2765,VID_19652,2898
2766,VID_4881,178
2767,VID_18340,2679
2768,VID_10149,1310
2769,VID_5158,4733
2770,VID_18273,2496
2771,VID_13454,3237
2772,VID_13681,2583
2773,VID_19689,6054
2774,VID_21289,7020
2775,VID_6464,0
2776,VID_13637,4528
2777,VID_9351,56
2778,VID_8366,2757
2779,VID_23188,0
2780,VID_12067,919
2781,VID_8565,3063
2782,VID_20572,3253
2783,VID_22159,4524
2784,VID_19319,1644
2785,VID_12375,2829
2786,VID_17832,3457
2787,VID_7709,4743
2788,VID_7814,0
2789,VID_14806,3198
2790,VID_19850,21
2791,VID_243,0
2792,VID_15442,5156
2793,VID_7036,2404
2794,VID_380,2801
2795,VID_15738,274
2796,VID_6106,568
2797,VID_13875,6088
2798,VID_7114,3239
2799,VID_21784,3560
2800,VID_18238,2400
2801,VID_2632,0
2802,VID_13335,2698
2803,VID_11278,2552
2804,VID_20865,3956
2805,VID_5590,0
2806,VID_10834,1936
2807,VID_14776,154
2808,VID_14535,10443
2809,VID_20753,0
2810,VID_11716,2983
2811,VID_6442,0
2812,VID_14855,0
2813,VID_5618,3724
2814,VID_15705,500
2815,VID_21268,0
2816,VID_6719,533
2817,VID_12439,1132
2818,VID_19495,3687
2819,VID_1413,2950
2820,VID_19700,3488
2821,VID_18724,2347
2822,VID_20607,5240
2823,VID_67,2866
2824,VID_17220,4288
2825,VID_5923,1934
2826,VID_15913,6062
2827,VID_16408,4004
2828,VID_16364,4684
2829,VID_16933,5490
2830,VID_15529,3123
2831,VID_11148,1073
2832,VID_12324,3628
2833,VID_5617,3146
2834,VID_7904,0
2835,VID_16263,4074
2836,VID_12364,1297
2837,VID_12538,1361
2838,VID_22150,5771
2839,VID_3643,1215
2840,VID_1672,3642
2841,VID_12028,240
2842,VID_9769,2308
2843,VID_5028,3338
2844,VID_15031,1185
2845,VID_4006,3524
2846,VID_13135,0
2847,VID_17048,4499
2848,VID_13862,3084
2849,VID_22781,5138
2850,VID_4286,1231
2851,VID_15754,805
2852,VID_6118,0
2853,VID_12929,4430
2854,VID_20172,3580
2855,VID_12981,2490
2856,VID_19861,0
2857,VID_23691,1467
2858,VID_6638,554
2859,VID_8177,2110
2860,VID_15137,4392
2861,VID_10369,1536
2862,VID_18888,0
2863,VID_968,2344
2864,VID_15157,8137
2865,VID_23693,914
2866,VID_14298,4425
2867,VID_20552,4289
2868,VID_9109,829
2869,VID_3272,101
2870,VID_19926,1810
2871,VID_5432,328
2872,VID_19362,1788
2873,VID_2721,4506
2874,VID_11957,3128
2875,VID_8323,924
2876,VID_645,3624
2877,VID_2783,850
2878,VID_13684,3311
2879,VID_18745,1222
2880,VID_2193,3214
2881,VID_19488,0
2882,VID_6168,707
2883,VID_21456,0
2884,VID_7573,3122
2885,VID_20065,3990
2886,VID_11804,1797
2887,VID_15866,2190
2888,VID_13110,0
2889,VID_7220,3864
2890,VID_16965,0
2891,VID_20407,489
2892,VID_19807,13
2893,VID_22434,21803
2894,VID_11886,5510
2895,VID_19299,5724
2896,VID_2583,0
2897,VID_4770,1693
2898,VID_3421,0
2899,VID_18263,1850
2900,VID_22062,0
2901,VID_21908,4760
2902,VID_8584,2122
2903,VID_3106,0
2904,VID_7464,0
2905,VID_684,0
2906,VID_13709,0
2907,VID_23655,480
2908,VID_8589,2006
2909,VID_4824,2312
2910,VID_12596,665
2911,VID_9452,2269
2912,VID_14432,0
2913,VID_7849,0
2914,VID_6822,0
2915,VID_392,1700
2916,VID_12777,0
2917,VID_13616,1463
2918,VID_15792,2615
2919,VID_11060,4068
2920,VID_18182,1146
2921,VID_12237,5107
2922,VID_15759,94
2923,VID_15351,4622
2924,VID_16436,2856
2925,VID_16993,4676
2926,VID_15666,847
2927,VID_20082,6056
2928,VID_23470,637
2929,VID_15347,2822
2930,VID_23453,0
2931,VID_10613,2879
2932,VID_20155,5605
2933,VID_7919,1995
2934,VID_289,3931
2935,VID_16248,3687
2936,VID_15023,4668
2937,VID_5776,9481
2938,VID_7234,3937
2939,VID_15841,3389
2940,VID_23258,0
2941,VID_3322,0
2942,VID_3510,0
2943,VID_4057,3752
2944,VID_8683,2033
2945,VID_12924,1324
2946,VID_19014,2490
2947,VID_4319,3470
2948,VID_9574,3364
2949,VID_4942,0
2950,VID_12485,0
2951,VID_18915,2533
2952,VID_23465,0
2953,VID_5395,3870
2954,VID_4252,905
2955,VID_18134,6000
2956,VID_4898,0
2957,VID_21615,1466
2958,VID_9433,1477
2959,VID_2216,0
2960,VID_17785,2585
2961,VID_17327,18502
2962,VID_20818,6545
2963,VID_7475,0
2964,VID_20723,5771
2965,VID_22157,4616
2966,VID_7481,145
2967,VID_7159,3665
2968,VID_16515,4681
2969,VID_274,1829
2970,VID_14701,1299
2971,VID_20123,1502
2972,VID_4368,3365
2973,VID_4574,3914
2974,VID_1576,5351
2975,VID_11992,5133
2976,VID_19868,0
2977,VID_8342,0
2978,VID_22655,0
2979,VID_20712,0
2980,VID_9138,3617
2981,VID_7699,3906
2982,VID_8951,2784
2983,VID_1392,158
2984,VID_14808,19431
2985,VID_8128,0
2986,VID_18170,1204
2987,VID_8311,2081
2988,VID_14550,27006
2989,VID_4758,3330
2990,VID_6557,2217
2991,VID_9116,0
2992,VID_14788,1818
2993,VID_10195,4381
2994,VID_23618,105
2995,VID_5136,2889
2996,VID_12134,132
2997,VID_17456,266
2998,VID_9063,5960
2999,VID_16340,3416
3000,VID_17438,4445
3001,VID_1902,7377
3002,VID_14458,0
3003,VID_17375,4197
3004,VID_10451,0
3005,VID_7080,2082
3006,VID_3016,2079
3007,VID_6470,0
3008,VID_14853,721
3009,VID_11188,735
3010,VID_22628,2067
3011,VID_5270,0
3012,VID_21273,2444
3013,VID_19242,836
3014,VID_9996,1498
3015,VID_17881,0
3016,VID_13545,5409
3017,VID_11130,5345
3018,VID_23259,0
3019,VID_2417,0
3020,VID_3411,0
3021,VID_3485,0
3022,VID_5738,74
3023,VID_3521,2214
3024,VID_21357,10376
3025,VID_6801,0
3026,VID_10981,4243
3027,VID_19985,5747
3028,VID_22074,0
3029,VID_6537,1670
3030,VID_16778,3324
3031,VID_18279,894
3032,VID_19019,3259
3033,VID_11725,285
3034,VID_21493,6656
3035,VID_3640,0
3036,VID_18272,1906
3037,VID_8331,1736
3038,VID_16857,0
3039,VID_9041,4341
3040,VID_12401,1521
3041,VID_18782,2081
3042,VID_10823,2697
3043,VID_14699,0
3044,VID_20306,3767
3045,VID_5710,701
3046,VID_8172,4202
3047,VID_15062,864
3048,VID_9296,2062
3049,VID_7831,0
3050,VID_4970,2378
3051,VID_9255,258
3052,VID_23467,950
3053,VID_16581,3540
3054,VID_12488,0
3055,VID_4011,2572
3056,VID_3927,0
3057,VID_5578,0
3058,VID_23153,851
3059,VID_12895,0
3060,VID_13203,191
3061,VID_5749,1275
3062,VID_200,0
3063,VID_4163,1947
3064,VID_17426,2100
3065,VID_16544,4857
3066,VID_2305,0
3067,VID_553,3547
3068,VID_9506,2239
3069,VID_6496,0
3070,VID_5699,96
3071,VID_16734,4901
3072,VID_14600,2166
3073,VID_15112,4512
3074,VID_16954,0
3075,VID_18478,6178
3076,VID_19389,3675
3077,VID_1348,6012
3078,VID_1000,3544
3079,VID_16959,3605
3080,VID_23681,817
3081,VID_14417,2054
3082,VID_10784,4667
3083,VID_8487,3282
3084,VID_17040,4169
3085,VID_16396,1151
3086,VID_15957,2021
3087,VID_22207,2264
3088,VID_17528,6177
3089,VID_15385,4493
3090,VID_16682,5086
3091,VID_661,3862
3092,VID_13687,2569
3093,VID_1438,19532
3094,VID_13332,4861
3095,VID_14000,1768
3096,VID_7402,471
3097,VID_21416,9826
3098,VID_1396,0
3099,VID_2133,2148
3100,VID_3603,3804
3101,VID_10454,0
3102,VID_491,0
3103,VID_4490,3615
3104,VID_15588,5665
3105,VID_13366,1781
3106,VID_8288,966
3107,VID_21621,4162
3108,VID_19232,2106
3109,VID_20718,0
3110,VID_5949,2215
3111,VID_16403,3808
3112,VID_7954,1006
3113,VID_441,890
3114,VID_12114,2802
3115,VID_8224,1509
3116,VID_2998,6119
3117,VID_2676,891
3118,VID_678,11227
3119,VID_16659,4896
3120,VID_1294,5418
3121,VID_7624,1086
3122,VID_1277,3373
3123,VID_9726,1178
3124,VID_13732,4213
3125,VID_983,2101
3126,VID_18556,843
3127,VID_6037,1207
3128,VID_19550,8313
3129,VID_7145,8613
3130,VID_8906,2185
3131,VID_16583,771
3132,VID_5260,0
3133,VID_15014,2710
3134,VID_14318,7846
3135,VID_12522,761
3136,VID_5197,0
3137,VID_22396,6110
3138,VID_3252,0
3139,VID_23438,634
3140,VID_16127,2148
3141,VID_13860,3756
3142,VID_13887,0
3143,VID_4865,0
3144,VID_15670,0
3145,VID_7894,0
3146,VID_18048,2890
3147,VID_4307,0
3148,VID_9349,511
3149,VID_16991,3021
3150,VID_17464,0
3151,VID_9923,0
3152,VID_11287,0
3153,VID_18502,3346
3154,VID_23104,926
3155,VID_13868,0
3156,VID_14374,0
3157,VID_5205,0
3158,VID_18728,2775
3159,VID_23329,236
3160,VID_16284,6045
3161,VID_14059,0
3162,VID_17475,4819
3163,VID_389,2986
3164,VID_15706,0
3165,VID_11844,2607
3166,VID_15446,0
3167,VID_6039,0
3168,VID_6987,1551
3169,VID_3855,0
3170,VID_18012,329
3171,VID_21988,5563
3172,VID_19605,5666
3173,VID_18707,2487
3174,VID_21831,4116
3175,VID_19381,7704
3176,VID_272,2325
3177,VID_1906,9260
3178,VID_7930,0
3179,VID_2631,4975
3180,VID_14335,32651
3181,VID_19046,2741
3182,VID_9053,4103
3183,VID_15414,4000
3184,VID_10692,3261
3185,VID_2308,0
3186,VID_11872,3128
3187,VID_13889,3725
3188,VID_23727,3110
3189,VID_1251,15920
3190,VID_6245,0
3191,VID_20914,5614
3192,VID_6957,599
3193,VID_7865,0
3194,VID_13304,1687
3195,VID_11512,2330
3196,VID_12553,685
3197,VID_10134,106
3198,VID_1632,3907
3199,VID_22907,8437
3200,VID_10816,3014
3201,VID_6698,0
3202,VID_19970,5975
3203,VID_8792,258
3204,VID_2040,1247
3205,VID_20399,4647
3206,VID_13412,3806
3207,VID_7928,0
3208,VID_16061,2557
3209,VID_13418,3709
3210,VID_19961,6049
3211,VID_11194,558
3212,VID_4489,0
3213,VID_3876,1133
3214,VID_12616,3507
3215,VID_11483,2228
3216,VID_9194,3440
3217,VID_7765,0
3218,VID_18780,2294
3219,VID_1267,0
3220,VID_13432,2776
3221,VID_13302,3638
3222,VID_19884,0
3223,VID_1695,980
3224,VID_7157,1348
3225,VID_20876,5732
3226,VID_9035,2332
3227,VID_4313,2736
3228,VID_12180,2782
3229,VID_1759,1499
3230,VID_21186,7505
3231,VID_4989,0
3232,VID_17199,1163
3233,VID_6433,1132
3234,VID_8740,0
3235,VID_1647,86
3236,VID_16427,2361
3237,VID_5806,2891
3238,VID_12554,1459
3239,VID_15576,4351
3240,VID_20879,5679
3241,VID_20580,2347
3242,VID_8624,329
3243,VID_15575,1818
3244,VID_18564,42
3245,VID_13483,0
3246,VID_1657,616
3247,VID_1356,5889
3248,VID_12108,1930
3249,VID_6649,249
3250,VID_18405,2610
3251,VID_12738,14951
3252,VID_13092,3027
3253,VID_14201,0
3254,VID_13706,5291
3255,VID_213,0
3256,VID_7224,3297
3257,VID_6884,1500
3258,VID_9722,487
3259,VID_13780,2473
3260,VID_13828,4003
3261,VID_2817,0
3262,VID_11366,3709
3263,VID_4897,597
3264,VID_3523,0
3265,VID_19135,6508
3266,VID_14543,13020
3267,VID_2061,0
3268,VID_754,4134
3269,VID_23602,46
3270,VID_11632,3462
3271,VID_14440,101
3272,VID_22932,6830
3273,VID_7555,344
3274,VID_11213,997
3275,VID_2675,6123
3276,VID_8293,1258
3277,VID_18726,2809
3278,VID_17484,7953
3279,VID_18733,2439
3280,VID_1059,5203
3281,VID_9143,3708
3282,VID_14665,3363
3283,VID_4036,4708
3284,VID_3285,0
3285,VID_18901,566
3286,VID_20737,988
3287,VID_944,3068
3288,VID_20956,464
3289,VID_11068,19717
3290,VID_8123,0
3291,VID_8607,1896
3292,VID_11993,1818
3293,VID_11216,970
3294,VID_21786,1665
3295,VID_12321,7160
3296,VID_9374,31
3297,VID_1873,1783
3298,VID_15341,4333
3299,VID_1094,3249
3300,VID_19489,0
3301,VID_13966,1219
3302,VID_16782,0
3303,VID_11460,3007
3304,VID_2282,619
3305,VID_18812,0
3306,VID_5238,0
3307,VID_12704,0
3308,VID_20650,1025
3309,VID_16174,4238
3310,VID_14138,0
3311,VID_12719,3659
3312,VID_10122,3038
3313,VID_14697,7071
3314,VID_9677,0
3315,VID_22686,1803
3316,VID_227,0
3317,VID_20507,6088
3318,VID_21682,3234
3319,VID_18441,27
3320,VID_997,2181
3321,VID_12706,7156
3322,VID_6173,0
3323,VID_21501,2117
3324,VID_2809,0
3325,VID_569,0
3326,VID_3634,2645
3327,VID_3499,46
3328,VID_6096,690
3329,VID_14238,3954
3330,VID_19675,3829
3331,VID_9330,0
3332,VID_22198,4196
3333,VID_12804,1218
3334,VID_16080,3723
3335,VID_7748,0
3336,VID_19263,3375
3337,VID_10277,2856
3338,VID_20198,2562
3339,VID_3822,1734
3340,VID_8761,801
3341,VID_6759,0
3342,VID_3481,0
3343,VID_3094,0
3344,VID_16566,3728
3345,VID_4441,4159
3346,VID_3951,5200
3347,VID_21843,6023
3348,VID_23364,1097
3349,VID_5251,515
3350,VID_1948,4633
3351,VID_3991,5163
3352,VID_7826,0
3353,VID_13676,0
3354,VID_18637,4803
3355,VID_21061,5131
3356,VID_6547,411
3357,VID_16425,484
3358,VID_17266,4935
3359,VID_19690,3754
3360,VID_14158,2406
3361,VID_602,4042
3362,VID_13360,4960
3363,VID_17387,3763
3364,VID_4906,0
3365,VID_22885,472
3366,VID_23683,972
3367,VID_19725,2212
3368,VID_22041,0
3369,VID_5019,3168
3370,VID_1377,0
3371,VID_1679,2866
3372,VID_9286,2487
3373,VID_19304,5884
3374,VID_666,3009
3375,VID_10349,328
3376,VID_1774,3728
3377,VID_12371,1
3378,VID_4103,0
3379,VID_6527,2876
3380,VID_11443,1183
3381,VID_15490,0
3382,VID_18734,207
3383,VID_4333,3302
3384,VID_22923,2027
3385,VID_15571,4481
3386,VID_7233,3978
3387,VID_9733,1833
3388,VID_4723,4297
3389,VID_14095,6222
3390,VID_10131,552
3391,VID_4768,984
3392,VID_7168,3010
3393,VID_18644,4410
3394,VID_17176,3918
3395,VID_16331,1745
3396,VID_9298,1664
3397,VID_13873,5085
3398,VID_13295,358
3399,VID_11572,3377
3400,VID_10995,3678
3401,VID_20031,4619
3402,VID_14996,5243
3403,VID_22893,0
3404,VID_21296,0
3405,VID_20277,3445
3406,VID_14778,1295
3407,VID_383,1597
3408,VID_5827,2375
3409,VID_7558,2202
3410,VID_18015,1669
3411,VID_18744,0
3412,VID_16266,1894
3413,VID_17175,3489
3414,VID_17805,3485
3415,VID_3720,3366
3416,VID_20491,7200
3417,VID_2711,3421
3418,VID_10991,6481
3419,VID_23563,0
3420,VID_353,1291
3421,VID_23165,1014
3422,VID_7300,2150
3423,VID_6710,662
3424,VID_5196,0
3425,VID_3730,0
3426,VID_20785,5725
3427,VID_19781,1086
3428,VID_10146,1901
3429,VID_2518,977
3430,VID_840,0
3431,VID_4430,1165
3432,VID_16996,4575
3433,VID_22936,6051
3434,VID_22504,18905
3435,VID_3750,3910
3436,VID_3658,3918
3437,VID_22971,3595
3438,VID_15236,918
3439,VID_22486,5069
3440,VID_13954,3601
3441,VID_8058,0
3442,VID_663,2045
3443,VID_3814,89
3444,VID_9198,2354
3445,VID_19863,0
3446,VID_13398,0
3447,VID_17862,0
3448,VID_7718,4272
3449,VID_15516,0
3450,VID_2296,1239
3451,VID_22055,0
3452,VID_22459,6803
3453,VID_16854,0
3454,VID_8197,3472
3455,VID_21952,0
3456,VID_10129,2621
3457,VID_3566,3350
3458,VID_6817,0
3459,VID_19260,2291
3460,VID_20553,6247
3461,VID_22496,4631
3462,VID_12450,0
3463,VID_14239,1955
3464,VID_16804,0
3465,VID_6521,1436
3466,VID_5102,3154
3467,VID_16722,1173
3468,VID_18580,4627
3469,VID_4212,4259
3470,VID_1783,2661
3471,VID_12206,2278
3472,VID_21552,8290
3473,VID_6166,0
3474,VID_22473,7086
3475,VID_10843,567
3476,VID_7934,0
3477,VID_6887,729
3478,VID_3994,969
3479,VID_14111,13118
3480,VID_12425,2061
3481,VID_2705,7095
3482,VID_22460,3133
3483,VID_21443,0
3484,VID_13458,3403
3485,VID_16706,3224
3486,VID_11203,14
3487,VID_4415,1518
3488,VID_14218,0
3489,VID_19113,631
3490,VID_19213,2860
3491,VID_19265,852
3492,VID_2584,5343
3493,VID_5236,2317
3494,VID_1018,3689
3495,VID_17894,0
3496,VID_9637,2987
3497,VID_22287,5048
3498,VID_13596,1869
3499,VID_6944,1643
3500,VID_2778,0
3501,VID_3200,4041
3502,VID_11241,4946
3503,VID_5901,3809
3504,VID_14375,3184
3505,VID_99,1135
3506,VID_2899,2041
3507,VID_10190,603
3508,VID_813,3581
3509,VID_14452,0
3510,VID_369,1720
3511,VID_23168,1049
3512,VID_5106,2682
3513,VID_19011,2628
3514,VID_7298,3625
3515,VID_5681,39
3516,VID_1855,247
3517,VID_21283,4257
3518,VID_21379,1174
3519,VID_10947,13920
3520,VID_17615,4952
3521,VID_2087,1989
3522,VID_5531,0
3523,VID_22667,4949
3524,VID_1296,5149
3525,VID_3279,0
3526,VID_649,516
3527,VID_18268,1045
3528,VID_19706,5804
3529,VID_6399,0
3530,VID_19122,988
3531,VID_4301,0
3532,VID_10984,19496
3533,VID_8325,2583
3534,VID_16691,4388
3535,VID_11882,9290
3536,VID_11982,356
3537,VID_14176,780
3538,VID_3065,50
3539,VID_22455,4379
3540,VID_14287,2882
3541,VID_7854,0
3542,VID_22763,4833
3543,VID_4563,1847
3544,VID_15642,3405
3545,VID_21317,0
3546,VID_18687,3074
3547,VID_18552,0
3548,VID_5021,2418
3549,VID_3375,3205
3550,VID_3817,0
3551,VID_3366,0
3552,VID_8419,3678
3553,VID_1735,2889
3554,VID_1461,4980
3555,VID_2356,2331
3556,VID_16448,3346
3557,VID_9230,3556
3558,VID_10289,1369
3559,VID_18175,1178
3560,VID_22061,0
3561,VID_1168,4084
3562,VID_22928,299
3563,VID_11744,1867
3564,VID_11047,35893
3565,VID_13591,24395
3566,VID_14578,206
3567,VID_22622,2133
3568,VID_7901,0
3569,VID_23021,0
3570,VID_9038,2713
3571,VID_13750,3074
3572,VID_6280,0
3573,VID_11461,2160
3574,VID_8873,3084
3575,VID_18990,4763
3576,VID_17976,0
3577,VID_16955,2242
3578,VID_1796,2632
3579,VID_20921,5734
3580,VID_1317,0
3581,VID_8069,3481
3582,VID_22468,7053
3583,VID_6926,2655
3584,VID_4722,1716
3585,VID_9129,1600
3586,VID_14041,3786
3587,VID_9932,1384
3588,VID_9659,0
3589,VID_15144,4233
3590,VID_1498,4247
3591,VID_16129,2715
3592,VID_664,1650
3593,VID_17580,4505
3594,VID_21417,6609
3595,VID_13953,3687
3596,VID_18930,0
3597,VID_18139,3651
3598,VID_11415,2252
3599,VID_19396,3035
3600,VID_16697,4478
3601,VID_16407,3453
3602,VID_9074,980
3603,VID_4666,0
3604,VID_22617,5489
3605,VID_1842,0
3606,VID_17391,3746
3607,VID_2412,2524
3608,VID_20615,5377
3609,VID_14222,4002
3610,VID_9588,2887
3611,VID_16609,4404
3612,VID_17466,0
3613,VID_1888,9093
3614,VID_461,0
3615,VID_15015,3637
3616,VID_8631,1959
3617,VID_14646,3492
3618,VID_10770,0
3619,VID_19109,0
3620,VID_19111,2105
3621,VID_20186,2436
3622,VID_1192,4256
3623,VID_11722,0
3624,VID_17776,0
3625,VID_7549,1424
3626,VID_15395,5691
3627,VID_13017,0
3628,VID_16986,2024
3629,VID_14419,2283
3630,VID_13921,0
3631,VID_6609,1962
3632,VID_12878,3278
3633,VID_10931,4191
3634,VID_17716,1220
3635,VID_3255,0
3636,VID_1506,6351
3637,VID_14618,475
3638,VID_9422,2222
3639,VID_7811,0
3640,VID_6620,479
3641,VID_1477,5506
3642,VID_3248,0
3643,VID_3529,0
3644,VID_18772,1454
3645,VID_56,1811
3646,VID_18839,1176
3647,VID_5763,815
3648,VID_3368,0
3649,VID_18344,4200
3650,VID_23011,5342
3651,VID_5937,0
3652,VID_3841,789
3653,VID_21398,0
3654,VID_8079,3411
3655,VID_15470,3172
3656,VID_20276,3281
3657,VID_5461,1596
3658,VID_7124,902
3659,VID_5447,4109
3660,VID_1702,3681
3661,VID_14723,2944
3662,VID_14225,0
3663,VID_16157,4418
3664,VID_7608,2262
3665,VID_3413,151
3666,VID_10219,3967
3667,VID_19649,5866
3668,VID_21244,1014
3669,VID_20925,2659
3670,VID_3686,4097
3671,VID_12169,0
3672,VID_7490,0
3673,VID_19356,1068
3674,VID_1329,2825
3675,VID_1649,0
3676,VID_10314,0
3677,VID_13342,0
3678,VID_21573,0
3679,VID_21226,1411
3680,VID_18968,2348
3681,VID_18357,1669
3682,VID_11765,1535
3683,VID_439,672
3684,VID_23407,1660
3685,VID_5598,0
3686,VID_23356,1682
3687,VID_1278,4070
3688,VID_9253,1924
3689,VID_8203,3442
3690,VID_11006,7370
3691,VID_5553,1945
3692,VID_1677,3551
3693,VID_20853,13561
3694,VID_23581,1385
3695,VID_13212,3655
3696,VID_13440,3199
3697,VID_15448,0
3698,VID_4967,2108
3699,VID_21754,5946
